track_id,condition,D_fit,alpha_fit,r2_fit
2,WT,0.010803191498321143,0.5401705522640784,0.9753032398226412
3,WT,0.08622675407384123,0.9278177989320239,0.9924606710173555
4,WT,0.052121551384219734,0.8225674618427028,0.9143248633053738
5,WT,0.026199640056126815,0.7176756912118869,0.9760018613577066
7,WT,0.007709961870305257,0.5620509725101249,0.9467354136346932
9,WT,0.007794709515282067,0.437162083240064,0.8485321953601366
10,WT,0.034706779205730155,0.9211862596170005,0.9946793785759352
25,WT,0.018227944004841214,0.5437082801916733,0.9207732441172618
49,WT,0.0018189728961227108,2.2945455058063454e-16,-4.440892098500626e-16
65,WT,0.009965144422684964,0.2912760634908575,0.368815289773479
67,WT,0.24007867525561907,1.3550132166101487,0.9576326890567248
68,WT,0.7477318565080858,1.4799989796336965,0.9792431861732086
71,WT,0.02632414838369223,0.7643993544990533,0.9690759652393576
76,WT,0.028169169267972416,0.6205058478201165,0.9893024331270063
77,WT,0.0023728839944062467,0.11484043102851763,0.2680008122479104
88,WT,0.00201012195190571,2.6781479631083403e-14,-2.3314683517128287e-14
92,WT,0.004071291338500968,0.35059888864124633,0.6481949995234262
94,WT,0.0012216541233208654,1.044469195753131e-07,-3.331179776466797e-09
97,WT,0.01199149314078244,0.4533235197124836,0.7754711092183705
98,WT,0.0864248444957707,1.049861121936546,0.9829385132446941
112,WT,0.010358080320857686,0.5251334636253822,0.9048512292907901
116,WT,0.762957139259449,1.429981349607459,0.9594257838431918
119,WT,0.0024516662042518038,2.1082379539122205e-12,-1.5016876631079867e-12
124,WT,0.0012120977681661608,0.1747041895931025,0.20571897477428525
128,WT,0.005477422113716994,0.23984006173512729,0.2507061832675982
135,WT,0.006595797907210792,0.38690565481364725,0.7325300757286948
141,WT,0.1353907042929179,0.968832222210041,0.975259844494076
145,WT,0.0014859480746987972,0.11615488213633327,0.09443907413222763
152,WT,0.004058136004656617,0.13966098170242838,0.23632700706105036
155,WT,0.0030604295719602885,0.17352848670652374,0.30559017538624733
156,WT,0.00229416098119162,0.3924171720698972,0.33069437619937536
158,WT,0.0019973434619334376,9.645974262934741e-14,-9.57012247226885e-14
159,WT,30.31345248952349,2.4909574710365683,0.9844512026963115
164,WT,0.0008669616479094397,0.1266679118999393,0.6406314121673584
178,WT,0.013015356339716158,0.5527973266940919,0.8299905171980609
184,WT,0.026353204113545296,0.7627723906299229,0.7273483106179747
187,WT,0.0038190075240963194,0.03315468733650133,0.0032286089550899177
236,WT,0.005498375663280021,0.34371573355299123,0.6645817581545972
247,WT,0.020094563930732383,0.6546535090246612,0.9702645904103069
250,WT,0.0012681803279087943,5.832320073673012e-13,-8.355538483328928e-13
268,WT,0.19870521273969494,1.478674475240279,0.8040525900106782
272,WT,6425.853419654357,5.98031211134277,0.37535551371813947
275,WT,0.002308529560269976,0.1776504592347101,0.16273378128653937
313,WT,0.16071948668833602,1.0104671792188296,0.9614540048654675
314,WT,0.00818267187115264,0.24437054821532664,0.4641258072788773
350,WT,0.012027878972638748,0.5280592789147232,0.9540968275546512
355,WT,0.04154067828765936,0.8204711740645797,0.9787966942676011
382,WT,0.19446856607075536,1.265532624428048,0.9937476073056354
393,WT,0.0018087423333201726,0.003885720901589863,7.081359469840454e-05
424,WT,0.0015959730440617552,0.18621584243985417,0.1383221735675748
428,WT,0.010280566266387231,0.45749798733127256,0.350022240077141
450,WT,0.0006525336767279535,0.02056573718194237,0.012024316299211857
466,WT,0.002019268305288592,0.24673130208167962,0.7493711330385533
521,WT,0.0032632503010332358,0.41012966015397445,0.8853824974741193
522,WT,1.7983153427573026,1.929978062670685,0.9353275687723044
577,WT,0.005897273437990384,0.23697709984279225,0.718005706067371
589,WT,0.0038762481593042487,0.33217297201780643,0.8225594024778717
631,WT,0.0029737305386881184,0.05558477533913475,0.021049064374430326
650,WT,0.0030867675909306796,0.1959739486407806,0.3887403692328921
674,WT,0.018910152738798473,0.07236719652016917,0.06560867640097734
708,WT,0.5645142516507878,1.4640931892197313,0.9822441795340098
717,WT,0.0010862305990227967,1.8344968076110952e-09,-1.684647976674114e-10
735,WT,0.002660451621157818,0.25394674397246664,0.6954248240782424
761,WT,0.09890522717103703,1.0402061196483812,0.6924935990027079
768,WT,0.00032960248657876824,3.036569874750632e-14,-4.6407322429331543e-14
799,WT,0.12994366879088792,0.5662861285136133,0.9211414332380206
801,WT,0.02152303937033461,0.7417696953239916,0.5816364758047959
831,WT,0.002487466998805172,0.19648964608233038,0.25345991653906585
834,WT,0.07096003089309456,0.8823808079341702,0.9816745564351187
865,WT,0.006735180154400768,0.3296139472870969,0.21165719346873957
